inquiry_id,report_id,bureau,inquiry_date,creditor_name
4392,1160,TransUnion,2021-10-07,Capital One
4393,1160,Equifax,2021-06-28,Barclays
4394,1160,TransUnion,2021-08-25,Fifth Third
4395,1160,Equifax,2020-12-10,HSBC
4396,1160,TransUnion,2020-12-22,TD Bank
4397,1160,Equifax,2021-09-24,Upgrade
4398,1160,TransUnion,2021-04-05,Verizon
4399,1161,Experian,2020-11-01,Quicken Loans
4400,1162,TransUnion,2021-11-15,TD Bank
4401,1162,Experian,2022-01-04,Verizon
4402,1162,TransUnion,2022-07-08,GTE Southwest
4403,1163,Experian,2023-03-14,LendingClub
4404,1163,TransUnion,2022-09-08,Verizon
4405,1163,Equifax,2023-02-03,SoFi
4406,1164,Experian,2023-03-02,HSBC
4407,1164,Experian,2023-08-09,Regions Bank
4408,1165,Experian,2024-01-31,GEMB/JCP
4409,1165,TransUnion,2024-01-05,GTE Southwest
4410,1166,Experian,2022-11-08,Synchrony
4411,1166,Experian,2022-11-19,Capital One
4412,1166,Equifax,2023-06-21,SoFi
4413,1166,Experian,2022-10-28,Ally Financial
4414,1166,TransUnion,2023-07-30,Jefferson Capital
4415,1166,TransUnion,2023-06-02,Sallie Mae
4416,1167,Equifax,2023-03-14,LVNV Funding
4417,1167,Experian,2023-07-06,KeyBank
4418,1167,Experian,2023-05-27,PNC Bank
4419,1167,Experian,2023-10-18,Bank of America
4420,1167,Equifax,2023-04-22,Pennymac
4421,1168,TransUnion,2023-08-30,Ally Financial
4422,1168,Experian,2023-12-12,Upgrade
4423,1168,Equifax,2023-10-30,Verizon
4424,1168,Experian,2024-01-29,Pennymac
4425,1168,TransUnion,2023-08-03,Navy Federal
4426,1169,Equifax,2023-07-13,American Express
4427,1169,TransUnion,2023-08-08,Sallie Mae
4428,1169,TransUnion,2023-02-14,Citi
4429,1169,TransUnion,2023-09-26,AT&T
4430,1169,Experian,2023-01-09,Citi
4431,1169,TransUnion,2023-02-22,Wells Fargo
4432,1169,Experian,2022-11-15,Ally Financial
4433,1169,Experian,2022-11-19,Quicken Loans
4434,1169,TransUnion,2023-04-09,PNC Bank
4435,1169,Equifax,2023-02-26,Chase
4436,1169,Experian,2023-05-14,AT&T
4437,1170,TransUnion,2023-12-13,Verizon
4438,1170,Experian,2023-09-06,Capital One
4439,1170,Experian,2023-07-09,HSBC
4440,1170,Equifax,2023-10-08,PNC Bank
4441,1171,TransUnion,2024-06-04,Santander
4442,1171,Equifax,2024-06-03,Midland Credit
4443,1171,Experian,2024-04-23,Cavalry Portfolio
4444,1171,Experian,2023-12-16,Navy Federal
4445,1171,Equifax,2023-11-26,Truist
4446,1171,TransUnion,2024-02-10,GEMB/JCP
4447,1171,TransUnion,2023-11-16,Chase
4448,1171,TransUnion,2023-08-17,Santander
4449,1171,Equifax,2023-11-29,Truist
4450,1172,Experian,2024-11-25,Chase
4451,1172,Equifax,2024-05-12,Citi
4452,1172,Experian,2024-10-16,Sallie Mae
4453,1172,TransUnion,2024-09-10,Wells Fargo
4454,1172,Experian,2024-12-11,Toyota Motor Credit
4455,1172,TransUnion,2024-01-21,Regions Bank
4456,1172,TransUnion,2024-09-18,American Express
4457,1172,Experian,2024-03-18,Wells Fargo
4458,1172,TransUnion,2024-05-31,HSBC
4459,1172,Experian,2024-07-08,LVNV Funding
4460,1172,TransUnion,2024-10-27,KeyBank
4461,1173,TransUnion,2020-04-30,Pennymac
4462,1174,TransUnion,2020-08-21,GEMB/JCP
4463,1174,TransUnion,2020-05-16,Regions Bank
4464,1174,TransUnion,2020-08-23,Capital One
4465,1175,Equifax,2021-01-26,Toyota Motor Credit
4466,1176,Equifax,2020-12-05,Marcus by Goldman
4467,1176,TransUnion,2020-12-09,Navient
4468,1176,TransUnion,2020-12-04,GTE Southwest
4469,1176,Experian,2021-04-17,AT&T
4470,1176,TransUnion,2021-01-01,AT&T
4471,1176,TransUnion,2020-06-01,Ally Financial
4472,1176,TransUnion,2021-04-03,Marcus by Goldman
4473,1176,Equifax,2020-10-02,PNC Bank
4474,1177,Equifax,2020-05-23,HSBC
4475,1177,TransUnion,2020-06-08,Upgrade
4476,1177,Experian,2021-03-05,AT&T
4477,1177,Experian,2020-09-24,LendingClub
4478,1177,Equifax,2021-03-02,Verizon
4479,1178,Equifax,2020-12-30,Sallie Mae
4480,1178,TransUnion,2021-06-28,Capital One
4481,1178,Experian,2021-02-21,Midland Credit
4482,1179,Experian,2021-07-13,USAA
4483,1179,Experian,2021-07-13,USAA
4484,1179,TransUnion,2021-06-14,Chase
4485,1179,Equifax,2021-04-22,GEMB/JCP
4486,1179,Experian,2021-11-02,Discover
4487,1179,Equifax,2021-03-14,GEMB/JCP
4488,1180,Experian,2021-04-10,Jefferson Capital
4489,1181,Equifax,2019-04-23,SoFi
4490,1181,TransUnion,2019-11-03,Santander
4491,1181,Equifax,2019-08-21,Bank of America
4492,1181,TransUnion,2020-03-23,Synchrony
4493,1181,Equifax,2019-12-21,American Express
4494,1181,TransUnion,2020-03-05,Upgrade
4495,1181,Experian,2020-04-16,Navient
4496,1182,Equifax,2022-07-23,Quicken Loans
4497,1182,Experian,2021-11-26,Chase
4498,1182,TransUnion,2021-12-04,GEMB/JCP
4499,1182,Equifax,2022-01-15,Santander
4500,1182,Experian,2022-04-14,Barclays
4501,1182,Equifax,2022-01-12,Barclays
4502,1182,Equifax,2022-09-30,Bank of America
4503,1183,TransUnion,2020-05-10,Quicken Loans
4504,1184,Experian,2020-07-29,Capital One
4505,1186,TransUnion,2021-08-26,Cavalry Portfolio
4506,1187,TransUnion,2019-09-03,Chase
4507,1187,Equifax,2020-01-15,Santander
4508,1187,Experian,2019-07-18,Chase
4509,1187,TransUnion,2019-10-18,Chase
4510,1187,Experian,2019-09-15,USAA
4511,1187,TransUnion,2019-10-04,HSBC
4512,1188,Equifax,2022-06-11,Chase
4513,1188,Equifax,2021-08-17,Fifth Third
4514,1188,Experian,2022-07-15,KeyBank
4515,1188,TransUnion,2021-12-24,Verizon
4516,1189,Experian,2022-01-21,Navy Federal
4517,1189,TransUnion,2022-10-17,Pennymac
4518,1190,TransUnion,2022-09-13,HSBC
4519,1190,TransUnion,2023-04-30,Ford Motor Credit
4520,1190,TransUnion,2022-08-12,Regions Bank
4521,1190,Experian,2022-09-14,Sallie Mae
4522,1190,TransUnion,2023-05-25,Citi
4523,1191,TransUnion,2023-08-05,Discover
4524,1191,Equifax,2023-10-28,Santander
4525,1191,Equifax,2023-05-30,Citi
4526,1191,Equifax,2022-12-31,Citi
4527,1191,TransUnion,2023-09-15,Santander
4528,1192,Equifax,2021-12-25,Ford Motor Credit
4529,1193,TransUnion,2023-02-25,Pennymac
4530,1193,Experian,2022-08-28,Regions Bank
4531,1193,TransUnion,2023-03-22,Portfolio Recovery
4532,1195,Experian,2024-05-27,Capital One
4533,1195,Experian,2023-11-23,SoFi
4534,1195,Equifax,2023-08-22,Navy Federal
4535,1196,Experian,2019-04-22,Regions Bank
4536,1196,Equifax,2019-12-01,Fifth Third
4537,1196,Experian,2019-04-20,Wells Fargo
4538,1197,TransUnion,2021-03-04,SoFi
4539,1198,Experian,2022-01-27,Fifth Third
4540,1198,Equifax,2021-09-05,Capital One
4541,1199,Equifax,2021-10-27,TD Bank
4542,1199,Experian,2022-04-06,Rocket Mortgage
4543,1199,Experian,2022-05-13,Ford Motor Credit
4544,1200,Equifax,2022-04-09,Bank of America
4545,1200,Experian,2022-02-27,Rocket Mortgage
4546,1201,Equifax,2020-07-21,Barclays
4547,1201,Experian,2020-08-07,Capital One
4548,1201,Equifax,2020-04-11,Santander
4549,1201,Equifax,2020-04-11,Santander
4550,1201,Equifax,2020-10-28,Pennymac
4551,1202,Equifax,2023-09-27,GEMB/JCP
4552,1202,Equifax,2023-03-18,Synchrony
4553,1202,Equifax,2023-08-17,SoFi
4554,1203,Equifax,2023-07-01,Capital One
4555,1204,Equifax,2023-10-30,Fifth Third
4556,1205,Equifax,2021-01-27,TD Bank
4557,1205,Experian,2021-06-09,Cavalry Portfolio
4558,1205,Experian,2020-10-22,Wells Fargo
4559,1206,TransUnion,2022-01-17,Cavalry Portfolio
4560,1206,Experian,2021-12-27,Chase
4561,1206,TransUnion,2021-05-23,Upgrade
4562,1206,Equifax,2021-06-23,Fifth Third
4563,1207,TransUnion,2020-02-16,Rocket Mortgage
4564,1207,TransUnion,2019-11-21,Ford Motor Credit
4565,1207,TransUnion,2019-12-09,Bank of America
4566,1208,Experian,2020-05-16,Rocket Mortgage
4567,1208,Experian,2020-11-15,Quicken Loans
4568,1208,Experian,2020-06-28,Regions Bank
4569,1208,TransUnion,2021-01-05,HSBC
4570,1208,Experian,2020-05-09,Chase
4571,1209,TransUnion,2020-09-27,Jefferson Capital
4572,1209,Experian,2020-07-07,AT&T
4573,1210,Equifax,2021-12-29,Ford Motor Credit
4574,1210,Equifax,2021-05-05,Regions Bank
4575,1210,Equifax,2021-02-07,Portfolio Recovery
4576,1211,Equifax,2022-03-06,Rocket Mortgage
4577,1212,Equifax,2023-01-08,Ford Motor Credit
4578,1213,Equifax,2023-04-09,SoFi
4579,1215,Experian,2021-08-10,Citi
4580,1215,Experian,2022-02-17,Pennymac
4581,1215,Equifax,2021-11-29,SoFi
4582,1215,Equifax,2021-10-06,Jefferson Capital
4583,1215,TransUnion,2021-05-26,USAA
4584,1215,Equifax,2021-03-26,Santander
4585,1216,TransUnion,2022-07-21,Jefferson Capital
4586,1216,TransUnion,2022-05-19,USAA
4587,1216,Experian,2022-10-07,HSBC
4588,1216,TransUnion,2022-12-14,Jefferson Capital
4589,1216,Experian,2023-02-16,Midland Credit
4590,1217,TransUnion,2023-09-20,Rocket Mortgage
4591,1217,Experian,2023-06-03,Santander
4592,1217,Experian,2022-10-31,Ally Financial
4593,1217,TransUnion,2023-03-30,Verizon
4594,1217,Experian,2023-09-08,Navient
4595,1217,TransUnion,2023-07-25,Ford Motor Credit
4596,1217,Equifax,2023-03-25,LVNV Funding
4597,1217,Equifax,2023-03-05,Verizon
4598,1218,Equifax,2024-02-24,Midland Credit
4599,1218,Experian,2024-01-02,Sallie Mae
4600,1218,Equifax,2023-12-17,TD Bank
4601,1218,Equifax,2024-02-26,Toyota Motor Credit
4602,1218,Experian,2024-01-15,LendingClub
4603,1218,Equifax,2023-08-04,Santander
4604,1219,Equifax,2023-08-28,HSBC
4605,1219,Equifax,2023-10-01,Santander
4606,1219,Equifax,2024-02-04,Discover
4607,1219,Experian,2024-05-01,KeyBank
4608,1219,Equifax,2023-07-27,Bank of America
4609,1219,Equifax,2024-02-06,Jefferson Capital
4610,1219,TransUnion,2024-02-07,Navy Federal
4611,1219,TransUnion,2023-07-07,Capital One
4612,1219,TransUnion,2023-10-14,Rocket Mortgage
4613,1220,TransUnion,2020-12-17,Cavalry Portfolio
4614,1220,Experian,2020-11-19,Pennymac
4615,1220,Experian,2020-12-10,LVNV Funding
4616,1222,Experian,2022-02-24,Cavalry Portfolio
4617,1222,Experian,2022-04-12,Chase
4618,1223,Experian,2020-02-10,Sallie Mae
4619,1223,Experian,2020-08-02,KeyBank
4620,1223,Equifax,2020-07-01,Upgrade
4621,1223,TransUnion,2019-12-27,Ford Motor Credit
4622,1223,Experian,2020-04-19,Quicken Loans
4623,1224,Experian,2021-11-18,Wells Fargo
4624,1225,Equifax,2021-10-30,Wells Fargo
4625,1225,Equifax,2021-07-20,Wells Fargo
4626,1225,Experian,2022-03-29,Santander
4627,1226,Experian,2022-07-17,Portfolio Recovery
4628,1226,Equifax,2022-08-20,Navient
4629,1226,Experian,2022-04-04,Cavalry Portfolio
4630,1227,Equifax,2023-07-02,Pennymac
4631,1227,Equifax,2023-06-25,Santander
4632,1227,Experian,2023-05-16,GEMB/JCP
4633,1227,TransUnion,2023-06-13,Bank of America
4634,1227,Equifax,2023-01-05,Portfolio Recovery
4635,1228,TransUnion,2019-07-20,Marcus by Goldman
4636,1228,Experian,2020-01-08,Regions Bank
4637,1228,Equifax,2020-07-09,Santander
4638,1229,Experian,2020-05-09,PNC Bank
4639,1229,TransUnion,2020-02-29,Discover
4640,1229,TransUnion,2020-07-21,PNC Bank
4641,1230,Experian,2020-12-15,Rocket Mortgage
4642,1230,Experian,2020-06-17,American Express
4643,1230,Experian,2020-06-03,Verizon
4644,1231,Equifax,2020-11-20,Santander
4645,1231,Equifax,2021-02-02,Discover
4646,1231,TransUnion,2021-04-01,Verizon
4647,1232,Experian,2019-11-13,Discover
4648,1233,TransUnion,2020-02-04,USAA
4649,1233,Equifax,2020-01-21,Toyota Motor Credit
4650,1233,Equifax,2020-04-21,AT&T
4651,1234,Equifax,2020-05-17,GTE Southwest
4652,1234,TransUnion,2020-12-17,Pennymac
4653,1234,TransUnion,2020-08-11,Barclays
4654,1234,Equifax,2020-09-07,Midland Credit
4655,1235,TransUnion,2023-02-26,Chase
4656,1235,Experian,2023-03-28,Regions Bank
4657,1235,Experian,2023-02-21,KeyBank
4658,1235,TransUnion,2022-10-02,Portfolio Recovery
4659,1235,TransUnion,2022-11-24,Ford Motor Credit
4660,1235,TransUnion,2023-08-08,Jefferson Capital
4661,1235,Equifax,2023-06-08,Discover
4662,1235,Equifax,2023-03-17,Santander
4663,1235,Experian,2023-01-28,Midland Credit
4664,1235,Experian,2023-06-07,Toyota Motor Credit
4665,1235,Experian,2023-08-02,Santander
4666,1236,Experian,2023-03-21,Toyota Motor Credit
4667,1236,Experian,2023-04-11,LendingClub
4668,1236,Experian,2023-05-12,Ally Financial
4669,1236,TransUnion,2023-03-29,Verizon
4670,1236,Experian,2023-02-12,PNC Bank
4671,1236,Experian,2023-03-26,Pennymac
4672,1236,Experian,2023-07-27,Wells Fargo
4673,1236,Equifax,2023-08-30,Santander
4674,1236,Experian,2023-09-19,Ford Motor Credit
4675,1236,Equifax,2023-04-26,Chase
4676,1236,TransUnion,2024-01-14,Barclays
4677,1236,TransUnion,2024-01-12,Wells Fargo
4678,1237,TransUnion,2023-06-09,Toyota Motor Credit
4679,1238,Equifax,2020-05-30,Verizon
4680,1238,TransUnion,2019-12-25,LendingClub
4681,1240,Equifax,2020-10-01,Upgrade
4682,1244,Experian,2022-10-10,Navient
4683,1244,TransUnion,2022-12-11,HSBC
4684,1245,TransUnion,2022-10-01,Regions Bank
4685,1245,TransUnion,2023-04-30,Wells Fargo
4686,1245,Experian,2023-05-12,KeyBank
4687,1246,Experian,2023-02-21,Sallie Mae
4688,1246,Equifax,2023-08-28,Portfolio Recovery
4689,1247,Equifax,2023-06-21,AT&T
4690,1247,TransUnion,2023-11-19,Verizon
4691,1247,TransUnion,2023-07-02,USAA
4692,1248,Experian,2023-11-19,Ally Financial
4693,1248,TransUnion,2023-02-08,Quicken Loans
4694,1248,Equifax,2023-06-24,Portfolio Recovery
4695,1248,Equifax,2023-04-02,LVNV Funding
4696,1249,TransUnion,2021-02-21,Navy Federal
4697,1249,Equifax,2021-02-03,Ally Financial
4698,1250,Equifax,2020-10-25,USAA
4699,1251,Equifax,2022-01-09,Marcus by Goldman
4700,1252,Equifax,2022-08-20,Chase
4701,1252,Equifax,2022-02-15,Capital One
4702,1254,TransUnion,2022-12-11,TD Bank
4703,1254,Equifax,2023-08-27,Pennymac
4704,1254,Experian,2023-07-18,KeyBank
4705,1254,Equifax,2023-07-28,Barclays
4706,1255,Equifax,2021-04-28,Navy Federal
4707,1255,Equifax,2021-06-22,AT&T
4708,1255,Experian,2021-08-12,Portfolio Recovery
4709,1255,Experian,2021-08-11,Capital One
4710,1255,TransUnion,2021-03-12,AT&T
4711,1255,Experian,2020-12-21,LendingClub
4712,1255,Equifax,2021-10-14,Rocket Mortgage
4713,1256,TransUnion,2021-09-30,Discover
4714,1256,Experian,2022-04-13,Barclays
4715,1256,Experian,2021-07-30,Barclays
4716,1256,Experian,2021-12-19,Verizon
4717,1256,TransUnion,2022-01-22,Truist
4718,1256,TransUnion,2021-08-31,Synchrony
4719,1257,Experian,2020-03-17,Ally Financial
4720,1259,TransUnion,2020-11-27,PNC Bank
4721,1260,Experian,2021-01-07,Marcus by Goldman
4722,1260,Equifax,2020-09-27,Synchrony
4723,1260,Experian,2020-12-04,Navient
4724,1260,TransUnion,2020-04-06,Chase
4725,1261,TransUnion,2021-02-18,HSBC
4726,1261,TransUnion,2021-05-19,Pennymac
4727,1261,Experian,2021-05-01,Sallie Mae
4728,1261,TransUnion,2021-01-18,Navy Federal
4729,1262,Equifax,2021-07-09,Regions Bank
4730,1262,Experian,2021-04-10,Ally Financial
4731,1262,TransUnion,2021-05-28,TD Bank
4732,1263,Experian,2021-11-12,Jefferson Capital
4733,1263,Equifax,2021-10-13,Cavalry Portfolio
4734,1263,Equifax,2021-10-01,LendingClub
4735,1264,TransUnion,2022-09-10,Barclays
4736,1264,TransUnion,2022-11-25,Fifth Third
4737,1264,Experian,2022-01-14,Pennymac
4738,1265,Equifax,2020-07-07,Barclays
4739,1265,Experian,2020-10-09,PNC Bank
4740,1265,Equifax,2020-08-04,Navy Federal
4741,1266,TransUnion,2020-11-05,Jefferson Capital
4742,1268,Experian,2020-06-23,Fifth Third
4743,1268,TransUnion,2021-04-05,Verizon
4744,1268,Experian,2020-09-09,Discover
4745,1268,TransUnion,2020-10-01,Santander
4746,1269,Equifax,2021-01-18,Barclays
4747,1269,Equifax,2021-08-04,Ford Motor Credit
4748,1269,TransUnion,2021-07-26,HSBC
4749,1269,TransUnion,2021-10-06,LendingClub
4750,1269,Equifax,2021-08-28,Citi
4751,1269,TransUnion,2021-07-17,Pennymac
4752,1269,Equifax,2021-06-24,Citi
4753,1270,Equifax,2021-04-28,GEMB/JCP
4754,1270,Equifax,2021-04-28,GEMB/JCP
4755,1270,Experian,2021-02-11,LendingClub
4756,1270,TransUnion,2021-02-14,Chase
4757,1270,Experian,2021-03-28,HSBC
4758,1271,Experian,2022-05-22,Santander
4759,1271,Equifax,2022-03-07,American Express
4760,1271,Equifax,2021-10-08,Portfolio Recovery
4761,1271,Experian,2022-04-28,Discover
4762,1271,Experian,2022-02-02,Jefferson Capital
4763,1271,TransUnion,2021-12-20,Verizon
4764,1272,Experian,2022-09-11,LVNV Funding
4765,1272,Equifax,2023-02-28,Pennymac
4766,1272,Equifax,2022-08-18,Portfolio Recovery
4767,1273,TransUnion,2020-01-18,HSBC
4768,1274,Equifax,2020-04-30,Capital One
4769,1274,TransUnion,2020-09-22,PNC Bank
4770,1275,Equifax,2020-05-13,American Express
4771,1275,Experian,2020-08-07,LVNV Funding
4772,1276,TransUnion,2021-11-30,Barclays
4773,1276,Equifax,2021-06-16,KeyBank
4774,1276,Equifax,2022-03-18,Verizon
4775,1276,Equifax,2022-01-26,LendingClub
4776,1276,Experian,2022-04-09,PNC Bank
4777,1276,TransUnion,2021-06-24,Bank of America
4778,1276,TransUnion,2022-01-06,Barclays
4779,1276,Equifax,2021-07-13,Wells Fargo
4780,1276,Experian,2021-10-19,Toyota Motor Credit
4781,1276,TransUnion,2022-04-20,GEMB/JCP
4782,1277,Equifax,2022-03-25,Chase
4783,1277,Equifax,2022-05-08,Santander
4784,1277,Equifax,2022-10-01,Portfolio Recovery
4785,1277,TransUnion,2022-01-06,Fifth Third
4786,1277,Equifax,2022-09-05,Santander
4787,1277,Equifax,2022-01-18,Portfolio Recovery
4788,1277,TransUnion,2021-12-28,Capital One
4789,1278,Experian,2022-04-07,Ford Motor Credit
4790,1278,TransUnion,2022-09-16,Santander
4791,1278,Experian,2022-12-02,Ally Financial
4792,1278,TransUnion,2023-02-06,HSBC
4793,1278,TransUnion,2022-11-25,GTE Southwest
4794,1278,TransUnion,2022-07-02,LVNV Funding
4795,1278,TransUnion,2023-02-17,Sallie Mae
4796,1278,TransUnion,2022-09-16,Ford Motor Credit
4797,1278,TransUnion,2023-01-04,Bank of America
4798,1278,Experian,2022-12-17,LendingClub
4799,1278,Experian,2023-01-10,Quicken Loans
4800,1278,Equifax,2022-12-27,Citi
4801,1279,Experian,2022-09-05,Pennymac
4802,1279,Equifax,2022-10-29,GEMB/JCP
4803,1279,Equifax,2023-01-26,Chase
4804,1279,Equifax,2022-11-01,Upgrade
4805,1279,Experian,2022-08-23,SoFi
4806,1279,TransUnion,2022-10-05,Jefferson Capital
4807,1279,Experian,2022-06-20,TD Bank
4808,1279,TransUnion,2023-01-28,USAA
4809,1279,Equifax,2023-05-17,Navient
4810,1279,Experian,2023-03-06,Navy Federal
4811,1279,TransUnion,2022-07-03,USAA
4812,1279,Experian,2023-03-29,Rocket Mortgage
4813,1280,Equifax,2022-08-17,Pennymac
4814,1282,Equifax,2023-01-13,SoFi
4815,1286,TransUnion,2023-04-05,Midland Credit
4816,1287,TransUnion,2023-10-06,GEMB/JCP
4817,1287,TransUnion,2023-11-17,Quicken Loans
4818,1287,Equifax,2023-07-06,Regions Bank
4819,1287,Experian,2023-06-26,Bank of America
4820,1287,Experian,2023-07-13,SoFi
4821,1287,Equifax,2023-08-20,Navy Federal
4822,1288,Experian,2024-01-16,Citi
4823,1288,Experian,2023-06-03,Capital One
4824,1288,TransUnion,2023-09-01,SoFi
4825,1288,Experian,2024-01-19,Citi
4826,1288,TransUnion,2024-05-07,Jefferson Capital
4827,1288,Equifax,2023-11-29,Discover
4828,1289,TransUnion,2024-07-23,USAA
4829,1289,Equifax,2025-03-18,USAA
4830,1289,TransUnion,2024-06-27,Synchrony
4831,1289,TransUnion,2025-05-23,TD Bank
4832,1290,Experian,2023-03-23,LendingClub
4833,1290,Experian,2022-08-20,Bank of America
4834,1290,TransUnion,2023-06-09,Barclays
4835,1290,Equifax,2023-01-31,Wells Fargo
4836,1290,TransUnion,2023-02-27,USAA
4837,1290,TransUnion,2023-07-07,Chase
4838,1290,Experian,2022-09-01,Barclays
4839,1290,Experian,2023-05-11,SoFi
4840,1290,Experian,2023-04-23,Synchrony
4841,1290,Equifax,2022-11-30,Barclays
4842,1290,Experian,2023-04-07,Fifth Third
4843,1291,Equifax,2023-01-24,Ally Financial
4844,1291,Experian,2023-03-11,Synchrony
4845,1291,Equifax,2023-02-27,Wells Fargo
4846,1291,Experian,2022-06-27,American Express
4847,1291,Equifax,2022-07-05,GEMB/JCP
4848,1291,TransUnion,2022-08-07,Synchrony
4849,1292,TransUnion,2023-03-08,Jefferson Capital
4850,1292,TransUnion,2022-10-29,SoFi
4851,1292,TransUnion,2022-11-16,Quicken Loans
4852,1293,Equifax,2020-08-18,Pennymac
4853,1296,TransUnion,2022-03-26,Jefferson Capital
4854,1297,Equifax,2022-05-14,Cavalry Portfolio
4855,1297,Equifax,2023-01-06,LVNV Funding
4856,1297,Experian,2023-02-08,TD Bank
4857,1297,Experian,2022-07-22,Bank of America
4858,1297,Experian,2022-10-31,Jefferson Capital
4859,1297,TransUnion,2022-12-01,AT&T
4860,1297,TransUnion,2022-03-09,Rocket Mortgage
4861,1298,TransUnion,2022-09-18,Ford Motor Credit
4862,1298,Equifax,2023-02-04,KeyBank
4863,1298,Experian,2022-10-27,Wells Fargo
4864,1298,Equifax,2022-10-17,Synchrony
4865,1298,TransUnion,2023-05-26,KeyBank
4866,1298,Experian,2022-09-28,Ally Financial
4867,1299,Equifax,2022-10-25,Barclays
4868,1299,Equifax,2023-02-28,Verizon
4869,1299,Equifax,2022-12-01,USAA
4870,1299,Experian,2023-08-27,USAA
4871,1299,Equifax,2023-07-31,Santander
4872,1299,TransUnion,2023-08-03,Cavalry Portfolio
4873,1299,Equifax,2022-12-27,Quicken Loans
4874,1299,Equifax,2022-12-01,USAA
4875,1300,Experian,2023-09-09,Pennymac
4876,1300,Experian,2024-03-25,Quicken Loans
4877,1300,Experian,2024-01-23,USAA
4878,1300,Experian,2024-02-07,KeyBank
4879,1300,Experian,2024-03-25,Quicken Loans
4880,1300,TransUnion,2024-02-22,PNC Bank
4881,1300,TransUnion,2023-12-23,Regions Bank
4882,1300,TransUnion,2023-11-05,KeyBank
4883,1300,TransUnion,2023-09-09,Ford Motor Credit
4884,1300,TransUnion,2023-07-31,Truist
4885,1300,Equifax,2024-01-01,Ally Financial
4886,1300,Experian,2024-05-16,GTE Southwest
4887,1301,TransUnion,2021-08-26,SoFi
4888,1303,Experian,2020-04-14,Barclays
4889,1303,TransUnion,2020-04-28,Navy Federal
4890,1305,Equifax,2022-05-13,Barclays
4891,1305,TransUnion,2021-11-02,Toyota Motor Credit
4892,1305,Equifax,2022-05-28,Barclays
4893,1305,Experian,2021-06-17,HSBC
4894,1305,TransUnion,2021-09-18,Navy Federal
4895,1305,Equifax,2021-08-09,TD Bank
4896,1306,TransUnion,2022-01-11,Quicken Loans
4897,1306,TransUnion,2022-03-30,Upgrade
4898,1306,Experian,2022-01-26,Marcus by Goldman
4899,1306,Experian,2022-09-06,Synchrony
4900,1307,TransUnion,2022-08-06,Navient
4901,1307,TransUnion,2023-03-15,Midland Credit
4902,1307,TransUnion,2022-12-28,HSBC
4903,1308,Equifax,2023-04-09,GEMB/JCP
4904,1308,Experian,2022-08-02,Barclays
4905,1309,TransUnion,2021-06-18,HSBC
4906,1309,Equifax,2021-02-05,Regions Bank
4907,1309,TransUnion,2021-04-26,Discover
4908,1310,TransUnion,2021-08-18,Bank of America
4909,1310,TransUnion,2021-08-08,Portfolio Recovery
4910,1310,Experian,2021-01-31,Rocket Mortgage
4911,1311,TransUnion,2022-04-20,Marcus by Goldman
4912,1312,TransUnion,2022-05-24,Santander
4913,1312,Equifax,2022-04-17,Upgrade
4914,1313,Equifax,2023-07-23,LVNV Funding
4915,1316,TransUnion,2020-08-10,Citi
4916,1316,TransUnion,2020-04-23,LVNV Funding
4917,1316,TransUnion,2020-03-07,LVNV Funding
4918,1317,Equifax,2020-10-15,Regions Bank
4919,1317,Experian,2020-02-11,USAA
4920,1317,Experian,2020-05-08,American Express
4921,1318,Equifax,2021-04-13,KeyBank
4922,1318,TransUnion,2020-11-23,Midland Credit
4923,1319,Experian,2022-01-31,Toyota Motor Credit
4924,1319,Experian,2022-01-05,Midland Credit
4925,1320,Equifax,2022-12-13,Capital One
4926,1320,Experian,2022-07-16,American Express
4927,1320,Experian,2022-10-30,Regions Bank
4928,1322,Experian,2022-11-14,GTE Southwest
4929,1324,TransUnion,2023-11-02,Verizon
4930,1325,Experian,2023-09-01,Wells Fargo
4931,1325,TransUnion,2024-05-25,Marcus by Goldman
4932,1326,Experian,2020-09-03,Barclays
4933,1326,Equifax,2020-09-18,Midland Credit
4934,1326,Experian,2020-01-25,HSBC
4935,1326,Equifax,2019-12-25,Cavalry Portfolio
4936,1326,TransUnion,2020-02-20,GTE Southwest
4937,1326,TransUnion,2020-06-17,Capital One
4938,1326,Equifax,2020-02-29,Marcus by Goldman
4939,1326,TransUnion,2020-06-25,Jefferson Capital
4940,1326,Equifax,2019-12-06,Sallie Mae
4941,1327,TransUnion,2020-04-07,Quicken Loans
4942,1327,Experian,2020-10-07,HSBC
4943,1327,Equifax,2020-03-13,SoFi
4944,1327,TransUnion,2020-09-02,Toyota Motor Credit
4945,1327,Equifax,2020-11-20,TD Bank
4946,1328,Equifax,2021-08-06,Discover
4947,1328,Experian,2021-09-14,Citi
4948,1328,Equifax,2021-01-06,Cavalry Portfolio
4949,1328,TransUnion,2020-12-01,Upgrade
4950,1328,TransUnion,2021-06-06,LendingClub
4951,1329,Equifax,2023-01-30,LendingClub
4952,1329,TransUnion,2022-10-29,Marcus by Goldman
4953,1329,TransUnion,2023-03-24,Ally Financial
4954,1329,Equifax,2023-02-20,Chase
4955,1330,Equifax,2023-06-26,Portfolio Recovery
4956,1330,Experian,2023-09-09,Wells Fargo
4957,1330,TransUnion,2023-05-10,Cavalry Portfolio
4958,1330,Experian,2023-06-25,Discover
4959,1330,TransUnion,2023-01-26,GEMB/JCP
4960,1330,TransUnion,2023-08-01,Discover
