score_id,report_id,bureau,fico_score
3533,1178,TransUnion,722
3534,1178,Equifax,716
3535,1179,Experian,689
3536,1179,TransUnion,692
3537,1179,Equifax,714
3538,1180,Experian,742
3539,1180,TransUnion,726
3540,1180,Equifax,720
3541,1181,Experian,410
3542,1181,TransUnion,424
3543,1181,Equifax,408
3544,1182,Experian,356
3545,1182,TransUnion,370
3546,1182,Equifax,350
3547,1183,Experian,718
3548,1183,TransUnion,735
3549,1183,Equifax,702
3550,1184,Experian,763
3551,1184,TransUnion,773
3552,1184,Equifax,795
3553,1185,Experian,762
3554,1185,TransUnion,771
3555,1185,Equifax,768
3556,1186,Experian,871
3557,1186,TransUnion,783
3558,1186,Equifax,769
3559,1187,Experian,539
3560,1187,TransUnion,541
3561,1187,Equifax,549
3562,1188,Experian,654
3563,1188,TransUnion,664
3564,1188,Equifax,659
3565,1189,Experian,690
3566,1189,TransUnion,659
3567,1189,Equifax,662
3568,1190,Experian,650
3569,1190,TransUnion,652
3570,1190,Equifax,642
3571,1191,Experian,643
3572,1191,TransUnion,670
3573,1191,Equifax,643
3574,1192,Experian,758
3575,1192,TransUnion,758
3576,1192,Equifax,777
3577,1193,Experian,783
3578,1193,TransUnion,772
3579,1193,Equifax,777
3580,1194,Experian,790
3581,1194,TransUnion,791
3582,1194,Equifax,779
3583,1195,Experian,815
3584,1195,TransUnion,818
3585,1195,Equifax,823
3586,1196,Experian,798
3587,1196,TransUnion,815
3588,1196,Equifax,789
3589,1197,Experian,621
3590,1197,TransUnion,619
3591,1197,Equifax,613
3592,1198,Experian,544
3593,1198,TransUnion,542
3594,1198,Equifax,543
3595,1199,Experian,566
3596,1199,TransUnion,545
3597,1199,Equifax,574
3598,1200,Experian,584
3599,1200,TransUnion,613
3600,1200,Equifax,586
3601,1201,Experian,508
3602,1201,TransUnion,494
3603,1201,Equifax,475
3604,1202,Experian,778
3605,1202,TransUnion,790
3606,1202,Equifax,769
3607,1203,Experian,770
3608,1203,TransUnion,786
3609,1203,Equifax,779
3610,1204,Experian,772
3611,1204,TransUnion,791
3612,1204,Equifax,787
3613,1205,Experian,637
3614,1205,TransUnion,654
3615,1205,Equifax,641
3616,1206,Experian,655
3617,1206,TransUnion,655
3618,1206,Equifax,670
3619,1207,Experian,574
3620,1207,TransUnion,568
3621,1207,Equifax,580
3622,1208,Experian,626
3623,1208,TransUnion,596
3624,1208,Equifax,626
3625,1209,Experian,660
3626,1209,TransUnion,661
3627,1209,Equifax,632
3628,1210,Experian,656
3629,1210,TransUnion,680
3630,1210,Equifax,675
3631,1211,Experian,703
3632,1211,TransUnion,695
3633,1211,Equifax,725
3634,1212,Experian,749
3635,1212,TransUnion,732
3636,1212,Equifax,761
3637,1213,Experian,726
3638,1213,TransUnion,732
3639,1213,Equifax,757
3640,1214,Experian,708
3641,1214,TransUnion,715
3642,1214,Equifax,739
3643,1215,Experian,436
3644,1215,TransUnion,453
3645,1215,Equifax,448
3646,1216,Experian,395
3647,1216,TransUnion,416
3648,1216,Equifax,425
3649,1217,Experian,405
3650,1217,TransUnion,406
3651,1217,Equifax,398
3652,1218,Experian,406
3653,1218,TransUnion,415
3654,1218,Equifax,129
3655,1219,Experian,442
3656,1219,TransUnion,462
3657,1219,Equifax,433
3658,1220,Experian,753
3659,1220,TransUnion,759
3660,1220,Equifax,747
3661,1221,Experian,793
3662,1221,TransUnion,781
3663,1221,Equifax,775
3664,1222,Experian,802
3665,1222,TransUnion,789
3666,1222,Equifax,810
3667,1223,Experian,377
3668,1223,TransUnion,375
3669,1223,Equifax,388
3670,1224,Experian,661
3671,1224,TransUnion,656
3672,1224,Equifax,637
3673,1225,Experian,642
3674,1225,TransUnion,645
3675,1225,Equifax,647
3676,1226,Experian,626
3677,1226,TransUnion,636
3678,1226,Equifax,629
3679,1227,Experian,684
3680,1227,TransUnion,673
3681,1227,Equifax,675
3682,1228,Experian,754
3683,1228,TransUnion,757
3684,1228,Equifax,760
3685,1229,Experian,758
3686,1229,TransUnion,750
3687,1229,Equifax,753
3688,1230,Experian,757
3689,1230,TransUnion,754
3690,1230,Equifax,975
3691,1231,Experian,769
3692,1231,TransUnion,743
3693,1231,Equifax,757
3694,1232,Experian,574
3695,1232,TransUnion,590
3696,1232,Equifax,582
3697,1233,Experian,579
3698,1233,TransUnion,591
3699,1233,Equifax,588
3700,1234,Experian,630
3701,1234,TransUnion,631
3702,1234,Equifax,628
3703,1235,Experian,523
3704,1235,TransUnion,492
3705,1235,Equifax,493
3706,1236,Experian,551
3707,1236,TransUnion,149
3708,1236,Equifax,535
3709,1237,Experian,656
3710,1237,TransUnion,657
3711,1237,Equifax,665
3712,1238,Experian,850
3713,1238,TransUnion,850
3714,1238,Equifax,838
3715,1239,Experian,828
3716,1239,TransUnion,848
3717,1239,Equifax,841
3718,1240,Experian,846
3719,1240,TransUnion,119
3720,1240,Equifax,846
3721,1241,Experian,706
3722,1241,TransUnion,727
3723,1241,Equifax,697
3724,1242,Experian,736
3725,1242,TransUnion,722
3726,1242,Equifax,721
3727,1243,Experian,250
3728,1243,TransUnion,707
3729,1243,Equifax,718
3730,1244,Experian,726
3731,1244,TransUnion,712
3732,1244,Equifax,721
3733,1245,Experian,734
3734,1245,TransUnion,736
3735,1245,Equifax,719
3736,1246,Experian,743
3737,1246,TransUnion,751
3738,1246,Equifax,762
3739,1247,Experian,940
3740,1247,TransUnion,774
3741,1247,Equifax,756
3742,1248,Experian,592
3743,1248,TransUnion,573
3744,1248,Equifax,566
3745,1249,Experian,704
3746,1249,TransUnion,706
3747,1249,Equifax,711
3748,1250,Experian,811
3749,1250,TransUnion,799
3750,1250,Equifax,810
3751,1251,Experian,844
3752,1251,TransUnion,850
3753,1251,Equifax,829
3754,1252,Experian,845
3755,1252,TransUnion,825
3756,1252,Equifax,849
3757,1253,Experian,850
3758,1253,TransUnion,842
3759,1253,Equifax,841
3760,1254,Experian,657
3761,1254,TransUnion,653
3762,1254,Equifax,676
3763,1255,Experian,538
3764,1255,TransUnion,526
3765,1255,Equifax,515
3766,1256,Experian,557
3767,1256,TransUnion,536
3768,1256,Equifax,550
3769,1257,Experian,812
3770,1257,TransUnion,808
3771,1257,Equifax,796
3772,1258,Experian,817
3773,1258,TransUnion,822
3774,1258,Equifax,800
3775,1259,Experian,784
3776,1259,TransUnion,815
3777,1259,Equifax,788
3778,1260,Experian,641
3779,1260,TransUnion,644
3780,1260,Equifax,647
3781,1261,Experian,631
3782,1261,TransUnion,662
3783,1261,Equifax,643
3784,1262,Experian,634
3785,1262,TransUnion,618
3786,1262,Equifax,634
3787,1263,Experian,656
3788,1263,TransUnion,676
3789,1263,Equifax,658
3790,1264,Experian,743
3791,1264,TransUnion,766
3792,1264,Equifax,772
3793,1265,Experian,793
3794,1265,TransUnion,781
3795,1265,Equifax,785
3796,1266,Experian,792
3797,1266,TransUnion,793
3798,1266,Equifax,793
3799,1267,Experian,787
3800,1267,TransUnion,794
3801,1267,Equifax,788
3802,1268,Experian,492
3803,1268,TransUnion,470
3804,1268,Equifax,491
3805,1269,Experian,499
3806,1269,TransUnion,524
3807,1269,Equifax,510
3808,1270,Experian,511
3809,1270,TransUnion,513
3810,1270,Equifax,495
3811,1271,Experian,510
3812,1271,TransUnion,524
3813,1271,Equifax,508
3814,1272,Experian,804
3815,1272,TransUnion,831
3816,1272,Equifax,913
3817,1273,Experian,791
3818,1273,TransUnion,803
3819,1273,Equifax,779
3820,1274,Experian,793
3821,1274,TransUnion,795
3822,1274,Equifax,818
3823,1275,Experian,809
3824,1275,TransUnion,809
3825,1275,Equifax,796
3826,1276,Experian,430
3827,1276,TransUnion,430
3828,1276,Equifax,431
3829,1277,Experian,449
3830,1277,TransUnion,458
3831,1277,Equifax,445
3832,1278,Experian,437
3833,1278,TransUnion,408
3834,1278,Equifax,407
3835,1279,Experian,464
3836,1279,TransUnion,472
3837,1279,Equifax,474
3838,1280,Experian,699
3839,1280,TransUnion,699
3840,1280,Equifax,694
3841,1281,Experian,724
3842,1281,TransUnion,708
3843,1281,Equifax,717
3844,1282,Experian,718
3845,1282,TransUnion,710
3846,1282,Equifax,694
3847,1283,Experian,743
3848,1283,TransUnion,736
3849,1283,Equifax,751
3850,1284,Experian,759
3851,1284,TransUnion,750
3852,1284,Equifax,766
3853,1285,Experian,751
3854,1285,TransUnion,761
3855,1285,Equifax,734
3856,1286,Experian,601
3857,1286,TransUnion,598
3858,1286,Equifax,614
3859,1287,Experian,640
3860,1287,TransUnion,639
3861,1287,Equifax,618
3862,1288,Experian,660
3863,1288,TransUnion,669
3864,1288,Equifax,657
3865,1289,Experian,682
3866,1289,TransUnion,711
3867,1289,Equifax,707
3868,1290,Experian,438
3869,1290,TransUnion,439
3870,1290,Equifax,407
3871,1291,Experian,582
3872,1291,TransUnion,591
3873,1291,Equifax,576
3874,1292,Experian,576
3875,1292,TransUnion,550
3876,1292,Equifax,568
3877,1293,Experian,714
3878,1293,TransUnion,709
3879,1293,Equifax,718
3880,1294,Experian,725
3881,1294,TransUnion,716
3882,1294,Equifax,723
3883,1295,Experian,746
3884,1295,TransUnion,769
3885,1295,Equifax,747
3886,1296,Experian,770
3887,1296,TransUnion,763
3888,1296,Equifax,770
3889,1297,Experian,391
3890,1297,TransUnion,380
3891,1297,Equifax,392
3892,1298,Experian,396
3893,1298,TransUnion,424
3894,1298,Equifax,412
3895,1299,Experian,407
3896,1299,TransUnion,404
3897,1299,Equifax,411
3898,1300,Experian,369
3899,1300,TransUnion,359
3900,1300,Equifax,359
3901,1301,Experian,793
3902,1301,TransUnion,775
3903,1301,Equifax,800
3904,1302,Experian,786
3905,1302,TransUnion,793
3906,1302,Equifax,780
3907,1303,Experian,738
3908,1303,TransUnion,725
3909,1303,Equifax,734
3910,1304,Experian,699
3911,1304,TransUnion,699
3912,1304,Equifax,728
3913,1305,Experian,697
3914,1305,TransUnion,697
3915,1305,Equifax,704
3916,1306,Experian,681
3917,1306,TransUnion,706
3918,1306,Equifax,690
3919,1307,Experian,730
3920,1307,TransUnion,713
3921,1307,Equifax,719
3922,1308,Experian,706
3923,1308,TransUnion,703
3924,1308,Equifax,719
3925,1309,Experian,695
3926,1309,TransUnion,671
3927,1309,Equifax,670
3928,1310,Experian,685
3929,1310,TransUnion,695
3930,1310,Equifax,672
3931,1311,Experian,663
3932,1311,TransUnion,683
3933,1311,Equifax,657
3934,1312,Experian,651
3935,1312,TransUnion,661
3936,1312,Equifax,673
3937,1313,Experian,705
3938,1313,TransUnion,733
3939,1313,Equifax,717
3940,1314,Experian,708
3941,1314,TransUnion,716
3942,1314,Equifax,722
3943,1315,Experian,713
3944,1315,TransUnion,717
3945,1315,Equifax,717
3946,1316,Experian,834
3947,1316,TransUnion,850
3948,1316,Equifax,843
3949,1317,Experian,814
3950,1317,TransUnion,235
3951,1317,Equifax,828
3952,1318,Experian,689
3953,1318,TransUnion,687
3954,1318,Equifax,656
3955,1319,Experian,784
3956,1319,TransUnion,800
3957,1319,Equifax,778
3958,1320,Experian,792
3959,1320,TransUnion,796
3960,1320,Equifax,764
3961,1321,Experian,794
3962,1321,TransUnion,759
3963,1321,Equifax,786
3964,1322,Experian,841
3965,1322,TransUnion,850
3966,1322,Equifax,850
3967,1323,Experian,850
3968,1323,TransUnion,850
3969,1323,Equifax,850
3970,1324,Experian,850
3971,1324,TransUnion,850
3972,1324,Equifax,850
3973,1325,Experian,850
3974,1325,TransUnion,833
3975,1325,Equifax,850
3976,1326,Experian,392
3977,1326,TransUnion,387
3978,1326,Equifax,395
3979,1327,Experian,397
3980,1327,TransUnion,405
3981,1327,Equifax,373
3982,1328,Experian,395
3983,1328,TransUnion,424
3984,1328,Equifax,401
3985,1329,Experian,639
3986,1329,TransUnion,649
3987,1329,Equifax,657
3988,1330,Experian,678
3989,1330,TransUnion,678
3990,1330,Equifax,687
3991,1331,Experian,685
3992,1331,TransUnion,712
3993,1331,Equifax,695
3994,1332,Experian,796
3995,1332,TransUnion,777
3996,1332,Equifax,806
3997,1333,Experian,420
3998,1333,TransUnion,428
3999,1333,Equifax,441
4000,1334,Experian,746
4001,1334,TransUnion,724
4002,1334,Equifax,743
4003,1335,Experian,446
4004,1335,TransUnion,223
4005,1335,Equifax,429
4006,1336,Experian,484
4007,1336,TransUnion,472
4008,1336,Equifax,458
4009,1337,Experian,460
4010,1337,TransUnion,452
4011,1337,Equifax,462
4012,1338,Experian,753
4013,1338,TransUnion,761
4014,1338,Equifax,982
4015,1339,Experian,794
4016,1339,TransUnion,793
4017,1339,Equifax,772
4018,1340,Experian,821
4019,1340,TransUnion,801
4020,1340,Equifax,809
4021,1341,Experian,768
4022,1341,TransUnion,771
4023,1341,Equifax,770
4024,1342,Experian,769
4025,1342,TransUnion,768
4026,1342,Equifax,784
4027,1343,Experian,781
4028,1343,TransUnion,803
4029,1343,Equifax,798
4030,1344,Experian,799
4031,1344,TransUnion,813
4032,1344,Equifax,807
4033,1345,Experian,686
4034,1345,TransUnion,676
4035,1345,Equifax,661
4036,1346,Experian,804
4037,1346,TransUnion,822
4038,1346,Equifax,804
4039,1347,Experian,816
4040,1347,TransUnion,842
4041,1347,Equifax,841
4042,1348,Experian,804
4043,1348,TransUnion,798
4044,1348,Equifax,810
4045,1349,Experian,850
4046,1349,TransUnion,828
4047,1349,Equifax,845
4048,1350,Experian,585
4049,1350,TransUnion,575
4050,1350,Equifax,590
4051,1351,Experian,584
4052,1351,TransUnion,592
4053,1351,Equifax,589
4054,1352,Experian,907
4055,1352,TransUnion,579
4056,1352,Equifax,584
4057,1353,Experian,609
4058,1353,TransUnion,597
4059,1353,Equifax,587
4060,1354,Experian,585
4061,1354,TransUnion,567
4062,1354,Equifax,561
4063,1355,Experian,617
4064,1355,TransUnion,639
4065,1355,Equifax,616
4066,1356,Experian,627
4067,1356,TransUnion,603
4068,1356,Equifax,613
4069,1357,Experian,639
4070,1357,TransUnion,667
4071,1357,Equifax,642
4072,1358,Experian,691
4073,1358,TransUnion,670
4074,1358,Equifax,669
4075,1359,Experian,841
4076,1359,TransUnion,813
4077,1359,Equifax,823
4078,1360,Experian,823
4079,1360,TransUnion,834
4080,1360,Equifax,844
4081,1361,Experian,850
4082,1361,TransUnion,850
4083,1361,Equifax,846
4084,1362,Experian,685
4085,1362,TransUnion,702
4086,1362,Equifax,690
4087,1363,Experian,685
4088,1363,TransUnion,699
4089,1363,Equifax,672
4090,1364,Experian,729
4091,1364,TransUnion,722
4092,1364,Equifax,702
4093,1365,Experian,722
4094,1365,TransUnion,750
4095,1365,Equifax,744
4096,1366,Experian,369
4097,1366,TransUnion,369
4098,1366,Equifax,378
4099,1367,Experian,412
4100,1367,TransUnion,424
4101,1367,Equifax,412
4102,1368,Experian,989
4103,1368,TransUnion,438
4104,1368,Equifax,457
4105,1369,Experian,462
4106,1369,TransUnion,469
4107,1369,Equifax,494
4108,1370,Experian,499
4109,1370,TransUnion,476
4110,1370,Equifax,508
4111,1371,Experian,615
4112,1371,TransUnion,634
4113,1371,Equifax,634
4114,1372,Experian,730
4115,1372,TransUnion,724
4116,1372,Equifax,724
4117,1373,Experian,624
4118,1373,TransUnion,606
4119,1373,Equifax,608
4120,1374,Experian,610
4121,1374,TransUnion,621
4122,1374,Equifax,593
4123,1375,Experian,776
4124,1375,TransUnion,788
4125,1375,Equifax,756
4126,1376,Experian,767
4127,1376,TransUnion,773
4128,1376,Equifax,796
4129,1377,Experian,796
4130,1377,TransUnion,777
4131,1377,Equifax,794
4132,1378,Experian,705
4133,1378,TransUnion,730
4134,1378,Equifax,735
4135,1379,Experian,829
4136,1379,TransUnion,850
4137,1379,Equifax,850
4138,1380,Experian,841
4139,1380,TransUnion,840
4140,1380,Equifax,850
4141,1381,Experian,525
4142,1381,TransUnion,557
4143,1381,Equifax,264
4144,1382,Experian,529
4145,1382,TransUnion,527
4146,1382,Equifax,549
4147,1383,Experian,554
4148,1383,TransUnion,551
4149,1383,Equifax,566
4150,1384,Experian,560
4151,1384,TransUnion,587
4152,1384,Equifax,574
4153,1385,Experian,416
4154,1385,TransUnion,433
4155,1385,Equifax,425
4156,1386,Experian,420
4157,1386,TransUnion,417
4158,1386,Equifax,410
4159,1387,Experian,557
4160,1387,TransUnion,546
4161,1387,Equifax,535
4162,1388,Experian,547
4163,1388,TransUnion,549
4164,1388,Equifax,534
4165,1389,Experian,603
4166,1389,TransUnion,618
4167,1389,Equifax,619
4168,1390,Experian,619
4169,1390,TransUnion,629
4170,1390,Equifax,644
4171,1391,Experian,639
4172,1391,TransUnion,639
4173,1391,Equifax,648
4174,1392,Experian,817
4175,1392,TransUnion,836
4176,1392,Equifax,812
4177,1393,Experian,850
4178,1393,TransUnion,846
4179,1393,Equifax,850
4180,1394,Experian,850
4181,1394,TransUnion,850
4182,1394,Equifax,178
4183,1395,Experian,839
4184,1395,TransUnion,850
4185,1395,Equifax,844
4186,1396,Experian,632
4187,1396,TransUnion,619
4188,1396,Equifax,640
4189,1397,Experian,621
4190,1397,TransUnion,645
4191,1397,Equifax,636
4192,1398,Experian,620
4193,1398,TransUnion,622
4194,1398,Equifax,639
4195,1399,Experian,472
4196,1399,TransUnion,493
4197,1399,Equifax,486
4198,1400,Experian,507
4199,1400,TransUnion,499
4200,1400,Equifax,496
4201,1401,Experian,524
4202,1401,TransUnion,541
4203,1401,Equifax,543
4204,1402,Experian,539
4205,1402,TransUnion,509
4206,1402,Equifax,514
4207,1403,Experian,350
4208,1403,TransUnion,350
4209,1403,Equifax,366
4210,1404,Experian,384
4211,1404,TransUnion,370
4212,1404,Equifax,397
4213,1405,Experian,420
4214,1405,TransUnion,413
4215,1405,Equifax,425
4216,1406,Experian,681
4217,1406,TransUnion,666
4218,1406,Equifax,655
4219,1407,Experian,800
4220,1407,TransUnion,785
4221,1407,Equifax,789
4222,1408,Experian,798
4223,1408,TransUnion,795
4224,1408,Equifax,793
4225,1409,Experian,733
4226,1409,TransUnion,721
4227,1409,Equifax,741
4228,1410,Experian,703
4229,1410,TransUnion,695
4230,1410,Equifax,697
4231,1411,Experian,783
4232,1411,TransUnion,774
4233,1411,Equifax,775
4234,1412,Experian,799
4235,1412,TransUnion,812
4236,1412,Equifax,792
4237,1413,Experian,804
4238,1413,TransUnion,829
4239,1413,Equifax,813
4240,1414,Experian,423
4241,1414,TransUnion,437
4242,1414,Equifax,428
4243,1415,Experian,454
4244,1415,TransUnion,437
4245,1415,Equifax,451
4246,1416,Experian,632
4247,1416,TransUnion,606
4248,1416,Equifax,638
4249,1417,Experian,641
4250,1417,TransUnion,649
4251,1417,Equifax,635
4252,1418,Experian,760
4253,1418,TransUnion,732
4254,1418,Equifax,738
4255,1419,Experian,726
4256,1419,TransUnion,714
4257,1419,Equifax,719
4258,1420,Experian,741
4259,1420,TransUnion,774
4260,1420,Equifax,757
4261,1421,Experian,769
4262,1421,TransUnion,735
4263,1421,Equifax,764
4264,1422,Experian,764
4265,1422,TransUnion,770
4266,1422,Equifax,781
4267,1423,Experian,780
4268,1423,TransUnion,787
4269,1423,Equifax,781
4270,1424,Experian,777
4271,1424,TransUnion,770
4272,1424,Equifax,773
4273,1425,Experian,826
4274,1425,TransUnion,832
4275,1425,Equifax,803
4276,1426,Experian,483
4277,1426,TransUnion,479
4278,1426,Equifax,483
4279,1427,Experian,508
4280,1427,TransUnion,508
4281,1427,Equifax,506
4282,1428,Experian,496
4283,1428,TransUnion,485
4284,1428,Equifax,512
4285,1429,Experian,762
4286,1429,TransUnion,742
4287,1429,Equifax,756
4288,1430,Experian,757
4289,1430,TransUnion,768
4290,1430,Equifax,762
4291,1431,Experian,394
4292,1431,TransUnion,389
4293,1431,Equifax,408
4294,1432,Experian,408
4295,1432,TransUnion,396
4296,1432,Equifax,418
4297,1433,Experian,822
4298,1433,TransUnion,833
4299,1433,Equifax,809
4300,1434,Experian,820
4301,1434,TransUnion,835
4302,1434,Equifax,811
4303,1435,Experian,895
4304,1435,TransUnion,816
4305,1435,Equifax,833
4306,1436,Experian,834
4307,1436,TransUnion,808
4308,1436,Equifax,821
4309,1437,Experian,849
4310,1437,TransUnion,825
4311,1437,Equifax,822
4312,1438,Experian,844
4313,1438,TransUnion,822
4314,1438,Equifax,830
4315,1439,Experian,817
4316,1439,TransUnion,832
4317,1439,Equifax,830
4318,1440,Experian,697
4319,1440,TransUnion,674
4320,1440,Equifax,684
4321,1441,Experian,434
4322,1441,TransUnion,457
4323,1441,Equifax,426
4324,1442,Experian,911
4325,1442,TransUnion,697
4326,1442,Equifax,728
4327,1443,Experian,705
4328,1443,TransUnion,711
4329,1443,Equifax,737
4330,1444,Experian,741
4331,1444,TransUnion,745
4332,1444,Equifax,746
4333,1445,Experian,784
4334,1445,TransUnion,767
4335,1445,Equifax,792
4336,1446,Experian,824
4337,1446,TransUnion,824
4338,1446,Equifax,848
4339,1447,Experian,827
4340,1447,TransUnion,850
4341,1447,Equifax,829
4342,1448,Experian,353
4343,1448,TransUnion,351
4344,1448,Equifax,351
4345,1449,Experian,397
4346,1449,TransUnion,376
4347,1449,Equifax,373
4348,1450,Experian,397
4349,1450,TransUnion,383
4350,1450,Equifax,374
4351,1451,Experian,652
4352,1451,TransUnion,634
4353,1451,Equifax,632
4354,1452,Experian,647
4355,1452,TransUnion,656
4356,1452,Equifax,635
4357,1453,Experian,667
4358,1453,TransUnion,654
4359,1453,Equifax,666
4360,1454,Experian,651
4361,1454,TransUnion,668
4362,1454,Equifax,666
4363,1455,Experian,418
4364,1455,TransUnion,438
4365,1455,Equifax,427
4366,1456,Experian,900
4367,1456,TransUnion,444
4368,1456,Equifax,426
4369,1457,Experian,520
4370,1457,TransUnion,533
4371,1457,Equifax,556
4372,1458,Experian,539
4373,1458,TransUnion,514
4374,1458,Equifax,537
4375,1459,Experian,764
4376,1459,TransUnion,774
4377,1459,Equifax,786
4378,1460,Experian,759
4379,1460,TransUnion,752
4380,1460,Equifax,755
4381,1461,Experian,540
4382,1461,TransUnion,561
4383,1461,Equifax,558
4384,1462,Experian,560
4385,1462,TransUnion,585
4386,1462,Equifax,553
4387,1463,Experian,725
4388,1463,TransUnion,702
4389,1463,Equifax,698
4390,1464,Experian,693
4391,1464,TransUnion,718
4392,1464,Equifax,691
4393,1465,Experian,691
4394,1465,TransUnion,681
4395,1465,Equifax,699
4396,1466,Experian,954
4397,1466,TransUnion,700
4398,1466,Equifax,692
4399,1467,Experian,414
4400,1467,TransUnion,432
4401,1467,Equifax,437
4402,1468,Experian,421
4403,1468,TransUnion,411
4404,1468,Equifax,421
4405,1469,Experian,392
4406,1469,TransUnion,388
4407,1469,Equifax,417
4408,1470,Experian,586
4409,1470,TransUnion,611
4410,1470,Equifax,591
4411,1471,Experian,587
4412,1471,TransUnion,609
4413,1471,Equifax,944
4414,1472,Experian,577
4415,1472,TransUnion,574
4416,1472,Equifax,571
4417,1473,Experian,592
4418,1473,TransUnion,588
4419,1473,Equifax,563
4420,1474,Experian,761
4421,1474,TransUnion,743
4422,1474,Equifax,758
